ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Loyalty,Threat
1573268065202368512,"@Aryprasetyo85 @gibran_tweet Kantongnya RG banyak itu ? 
Persiapan buat ngamen ?

 hallo pengamen ",kantong rg siap ngamen hallo amen,0,0,0,0,0,0,0
1573266280286924800,"@arifin34533 Pertumpahan Darah yg bgmn ? 
Blm dilaksanakan kok KPK sdh ketakutan ??? 
Woiii KPK ...ada apa dng mu ? 

 takut dng apa ?",tumpah darah laksana kpk takut woiii kpk dng takut dng,0,0,0,1,0,0,0
1573265807735664640,"HUKUM MATI SAJA 
Kalo terbukti Dana Otsus sebesar Rp 500 T dikorupsi oleh Lukas Enembe !!!",hukum mati bukti dana otsus rp korupsi lukas enembe,0,0,0,1,0,0,0
1573256240406626306,"Kalo iya mau apa ??? 
Wkwkwk ...laskar nasi bungkus PUTUS ASAH ",laskar nasi bungkus putus asah,0,0,1,0,0,0,0
1573255863804268544,@Tongsetan__ Dia itu Wakil Rakyat ato Wakil Setan ?,wakil rakyat wakil setan,0,0,1,1,0,0,0
1573254892587978752,"Anggota Dewan Cap opo iki ? 
Menghukum tdk begitu caranya !!! 
Hrs segera ditindak tegas ada Wakil Rakyat AROGAN https://t.co/ngPD0xsOEq",anggota dewan cap opo iki hukum tindak wakil rakyat arogan,0,0,0,1,0,0,0
1573234491677900800,@Manse_Mangat Hmmm ...benda pusaka yg bikin ngakak,hmmm benda pusaka bikin,0,0,1,0,0,0,0
1573214369642840065,@Frans_Priyo @Berty69968038 @Dhimas_0202 @Rusman30966088 @JafYaya2150 @bejokdi 100 X jg gpp ...makan teros ,x tidak apa makan ros,0,0,0,0,0,0,0
1573212193348526086,"RAI GEDEK MUKA TEMBOK 
Siap mencalonkan diri jd Capres RI 2024 dng modal BOHONG https://t.co/V2xGjZ2J6x",rai gedek muka tembok calon capres ri dng modal bohong,0,0,0,1,0,0,0
1573201783002112001,@MrsRachelIn @mohmahfudmd SP3 saja semua dan SAMBO JADII KAPOLRI beres ,sp sambo jadi kapolri beres,0,0,0,0,0,0,0
1573201512880549889,"@Sagitarius23_11 @tvOneNews Intelektual terdidik kok suka BOHONG ? 
PENDIDIKAN BOHONG kuliahnya dmn ? https://t.co/3Xk1RGIwgN",intelektual didik suka bohong didik bohong kuliah dmn,0,0,0,1,0,0,0
1573201195564691457,@siregar_elang @shield17845 @PDemokrat @KPK_RI Hasilnya sangat besar itu punya tambang emas di Papua aplg yg ilegal,hasil tambang emas papua aplg ilegal,0,0,0,1,0,0,0
1573200237325582337,"@siregar_elang @shield17845 @PDemokrat Wkwkwk ....
Masak Gubernur punya tambang liar ? Jng2 duit hasil nambang dipake u/ supplay dana kpd kelompok pemberontak ?",masak gubernur tambang liar jng duit hasil nambang dipake supplay dana kelompok berontak,0,0,0,1,0,0,0
1573198556407959557,"@shield17845 @siregar_elang @PDemokrat Tambang sdh operasional ijin baru diurus ? 
Itu ilegal namanya ",tambang operasional ijin urus ilegal nama,0,0,0,0,0,0,0
1573195896967548929,@Sagitarius23_11 Pemimpin KORUP mmg sengaja pura2 GOBLOK ...faktanya dia mmg TIDAK MAU KERJA YG BENAR,pimpin korupsi mmg sengaja pura bodoh fakta mmg kerja,1,0,0,1,0,0,0
1573186615484502017,"Ribut AGAMA mulu ...mereka itu TIDAK PAHAM KONSEP BERNEGARA tp sdh sok campur adukkan masalah AGAMA DENGAN BERNEGARA !!! 
Mereka org beragama tp sesat akal sehat",ribut agama melulu paham konsep negara sok campur aduk agama negara org agama sesat akal sehat,1,0,0,1,0,0,0
1573185135851474954,@Tongsetan__ @tatakujiyati @kba_news Kalo narasi menyenangkan diri sendiri gitu ANIES paling jago,narasi senang anies jago,0,0,0,1,0,0,0
1573173146173460480,"@NyaiiBubu Wkwkwk 
Tersangka nongkrong di Kursi Roda ",sangka nongkrong kursi roda,0,0,0,0,0,0,0
1573172777376714752,"@Metdro2 Wkwkwk ....terbukti iya kan ? 
s e t o r ....s e t o r 
",bukti s e o r s e o r,0,0,0,0,0,0,0
1573171029220163584,Ujung-Ujungnya Tersangka DIBIARKAN KABOOOR KE LUAR NEGERI ,ujung ujung sangka biar kabooor negeri,0,0,0,0,0,0,0
1573170136282181632,"HATI-HATI INI AWAL NEGARA KALAH DENGAN KORUPTOR
Ingat !!! Jng percaya begitu saja dng pernyataan Ketua KPK ...
Ada apa ini ? https://t.co/oUYcFdFtA4",hati hati negara kalah koruptor jng percaya dng nyata ketua kpk,1,0,0,1,0,0,0
1573169777589514242,Anehnya pemimpin yg sdh jelas jd TERSANGKA KORUPSI msh saja banyak yg membela ?,aneh pimpin sangka korupsi bela,1,0,0,1,0,0,0
1573167742026674177,"KPK takot sm Enembe ??? 
KPK takot sm Koruptor ??? 
Negara kalah dng koruptor ....
HATI-HATI INI AWAL KEHANCURAN NEGARA DIPERMAINLAN OLEH KORUPTOR !!!",kpk takot sm enembe kpk takot sm koruptor negara kalah dng koruptor hati hati hancur negara dipermainlan koruptor,1,0,0,1,0,0,0
1573166464693338112,"Rakyat sebenarnya sdh tahu Politisi mana yg Pro Rakyat 
Pemimpin mana yg Pro Rakyat 
Apalagi politisi dan pemimpin yg korup, rakyat sdh banyak yg cerdas.",rakyat politis profesional rakyat pimpin profesional rakyat politis pimpin korupsi rakyat cerdas,1,0,0,1,0,0,0
1573164773923258368,"SELAMAT SIANG KORUPTOR 
Kemampuan maksimal anda HANYA SEBAGAI KORUPTOR ? 
Sudahlah jng jd politisi 
Sudahlah jng jd pemimpin 

 bangsa &amp; negara ini tdk butuh koruptor ... https://t.co/fEq9OBDxaT",selamat siang koruptor mampu maksimal koruptor jng politis jng pimpin bangsa negara butuh koruptor,1,0,0,1,0,0,0
1573161289836548096,@shield17845 @arifin34533 @DoankWarto @alextham878 @__Bungs @johnhendrik3 @ninealaine @NogoSosroAsli @fredyRichardo @Iwan_Soenardi @blankbanget Sdhlah jangan berpolitik kalo kemampuan maksimal HANYA SEBAGAI KORUPTOR !!!,sdhlah politik mampu maksimal koruptor,0,0,0,1,0,0,0
1573155140106072064,"@KaredokLeunca__ @anakranto64 @DivHumas_Polri Wkwkwk ....
Jembut brondol blm tuntas ya Maaak ??? Jadiken KAPOLRI saja sekalian suruh ambil semua ",jembut brondol tuntas maaak jadiken kapolri suruh ambil,0,0,0,0,0,0,0
1573154619878178816,"@SantorinisSun GOBLOK !!! 
Sdh jelas Walikota Malang keberatan daerah diobok-obok politik identitas kok dibelokkan ke curi start ....woiiii PALOH ???",bodoh walikota malang berat daerah diobok obok politik identitas belok curi start woiiii paloh,1,0,0,1,0,0,0
1572961142351482880,@alextham878 Cuma modal NGOTOT &amp; MELOTOT ...Daon-Daon lalala ,modal ngotot melotot daon daon lalala,0,0,0,1,0,0,0
1572920046116306946,"@marudutsijuntak Ini yg dibahas ttg partai, pembandingnya Bosowa ? 
Ya gak nyambung ",bahas partai banding bosowa nyambung,1,0,0,0,0,0,0
1572918595600158731,"@SantorinisSun Jabar dilepas, ganti yg luar pulau Jawa msh banyak",jabar lepas ganti pulau jawa,1,0,0,0,0,0,0
1572903780194349059,"@Cintada16 Model kayak gitu punya 560 M hbs buat judi ?? ? 
Diketawain sm setan",model kayak hbs judi diketawain sm setan,0,0,1,0,0,0,0
1572903514820726786,@mahasiswigenz Kadrun yg di Indonesia limbah dr Yaman,kadrun indonesia limbah dr yaman,0,0,1,0,0,0,0
1572903213912985600,"@Akun___Receh Porn Fugitive ??? 
Saidi KOPLAK ",porn fugitive saidi koplak,0,0,0,1,0,0,0
1572881028976635904,"@alextham878 @KemensosRI Oknum Istri Perangkat ??? 
Rakus banget disunat 20 rb per org",oknum istri perangkat rakus sunat rb org,0,0,0,1,0,0,0
1572872100024823808,@H4l1mun_D1n61n Musim tukang JEGAL mau jadi Caples,musim tukang jegal caples,0,0,1,1,0,0,0
1572870912655097857,"@MarahIchsan Dulu ...tahun 1990 an disana tdk ada kadrun, skrg kadrun merajalela disana ",an kadrun skrg kadrun rajalela,0,0,1,0,0,0,0
1572867390022750210,"Woiiii ....
Lukas Enembe, tumben loe gak main judi lagi ke Singapura ? 
Tu teman2 mu memanggil ....judi lagi yukkkk ",woiiii lukas enembe tumben main judi singapura tu teman panggil judi yukkkk,0,0,0,0,0,0,0
1572867000447438848,"@RonnyYulianto7 @H4l1mun_D1n61n Spt nya itu wajah Gubernur yg jd TERSANGKA KPK ....main judi lagi dia ??? 
",wajah gubernur sangka kpk main judi,0,0,0,1,0,0,0
1572863873509896192,"@RAISYAELBIX1s @MrsRachelIn Gara2 contoh parfum keren ini, WA ku bunyi terus SAYAAAAANG ....kayak yg lg Rapat di Gedung Dewan aja ",gara parfum keren wa ku bunyi sayaaaaang kayak rapat gedung dewan,0,0,1,0,0,0,0
1572862087197782017,@RAISYAELBIX1s Pengen badan wangi kok gak mau keluar duit ...dasar wanita,badan wangi duit dasar wanita,0,0,0,0,1,0,0
1572861562452611073,"@lysavana1 @RonnyYulianto7 Mereka siapkan rencana Demo 
Mereka mau lengserkan Jokowi 

 sampe mereka matipun tdk akan berhasil lengserkan Jokowi",siap rencana demo lengser jokowi mati hasil lengser jokowi,0,0,0,0,0,0,0
1572859505997910018,"POSENG 7 KELILING 
Cari kerjaan sulit 
Anggaran sdh ditutup gak bisa disedot lagi 

 sabar ...katanya mau jd Calon PLECIDEN ...??? https://t.co/DC3gsFQmIc",poseng keliling cari kerja sulit anggar tutup sedot sabar calon pleciden,0,0,0,0,0,0,0
1572855572499922949,@Nusantara_Jaya9 @Wandystjk Dulu gpp ....pake helm proyek meski tdk kerja di proyek,tidak apa pakai helm proyek kerja proyek,0,0,0,0,0,0,0
1572853769217658881,@M_Katjasungkana @mahasiswigenz @KPK_RI Oh ....ternyata pimpinannya tdk becus kerja ...tks penjelasannya ,pimpin becus kerja terima kasih jelas,0,0,0,0,0,0,0
1572848132119232513,"@MrsRachelIn @AgusYudhoyono Wkwkwk ....
Sdh tuwir sibuk sana-sini nuding org lain ...sirik loe ",tuwir sibuk nuding org sirik,0,0,0,1,0,0,0
1572846034484891648,@MrsRachelIn @aniesbaswedan @NasDem Mau menggerakkan ormas u/ kepentingan politik identitas ...silakan kutunggu aksinya PASTI GAGAL,gerak ormas penting politik identitas sila ku tunggu aksi gagal,1,0,0,0,0,0,0
1572845624038674432,@RonnyYulianto7 Wajah2 pecundang ...mereka bersekutu mendukung koruptor agar mereka ikut merasakan duit hasil korupsi.,wajah cundang sekutu dukung koruptor rasa duit hasil korupsi,1,0,0,1,0,0,0
1572845040208334849,"@Galih_Akek2 @Hilmi28 istrimu apa sdh BERCADAR ??? 
Jng sok suci kamu !!!",istri cadar jng sok suci,0,0,0,0,0,0,0
1572844165247152128,"@alextham878 Modal NGOTOT &amp; MELOTOT, jd inget Soetan Batoegana ( almarhum )",modal ngotot melotot inget soetan batoegana almarhum,0,0,0,1,0,0,0
1572843441704534016,"@RonnyYulianto7 Mereka Demo sampe budekpun tdk akan bisa menggerakkan rakyat, aplg mau LENGSERKAN JOKOWI. 
Cara makannya aja RAKUS banget spt org tdk prnh makan enak",demo budek gerak rakyat aplg lengser jokowi makan rakus org makan enak,0,0,0,1,0,0,0
1572840256793374720,@deetaayou88 PSI sdg menuju partai besar ...silakan bergerak,psi sdg partai sila gerak,0,0,0,0,0,0,0
1572834166454235138,"@AzharAfreza Politisi otaknya kosong, cuma modal NGOTOT &amp; MELOTOT, jd ingat sm Soetan Batoegana ( almarhum )",politis otak kosong modal ngotot melotot sm soetan batoegana almarhum,0,0,0,1,0,0,0
1572833117643354115,@Madebylaluna @Dennysiregar7 Lukas MEMBLE sebaiknya lsg DIBEDIL biar tdk kurangajar !!!,lukas memble lsg bedil kurangajar,0,0,1,1,0,0,0
1572832317022011393,@Pai_C1AB Bosen dng kasus SAMBO mbulet koyok jembut,bosen dng sambo mbulet koyok jembut,0,0,1,0,0,0,0
1572832124717367296,"@_MbakSri_ Wes tuwo isinya SAKIT HATI mulu kpd Pemerintah, ada apa dng otak Chaplin",wes tuwo isi sakit hati melulu perintah dng otak chaplin,0,0,0,1,0,0,0
1572830168984715264,"@shield17845 @topuh_max @_MbakSri_ Politisi sdh tdk bisa berkembang ya gitu, tanpa prestasi bisanya nuding sana-sini",politis kembang prestasi nuding,0,0,0,0,0,0,0
1572775236822765568,"@topuh_max @_MbakSri_ Politisi model spt itu 100% tdk akan mendapatkan anugerah ""BEJO"" ato keberuntungan krn HATI DAN PIKIRANNYA SANGAT KOTOR",politis model anugerah bejo untung hati pikir kotor,0,0,0,1,0,0,0
1572774236602896386,@tukangrosok___ Mending fokus kemampuan dan prestasi diri sendiri drpd nuding sana-sini tanpa bukti,lebih baik fokus mampu prestasi drpd nuding bukti,0,0,0,1,0,0,0
1572771774844243969,@Sagitarius23_11 Tukang SEDOT APBD ....sangat bahaya,tukang sedot apbd bahaya,0,0,0,1,0,0,0
1572769075205644288,"@MarahIchsan Strategi busuk Chaplin itu gampang ditebak, tp PDIP spt nya mau main-main jg dng akal busuk Chaplin",strategi busuk chaplin gampang tebak pdip main main dng akal busuk chaplin,0,0,0,1,0,0,0
1572766834474221568,@MARQUEZ__93 @Muhammad_Saewad Setan pake daster merusak otak manusia ....SETAN BERKEDOK AGAMA,setan pakai daster rusak otak manusia setan kedok agama,1,0,1,1,0,0,0
1572766623978909696,"@_MbakSri_ Semua manusia mmg cari selamat, lha Desmon cari apa ??? 
Cari masalah ??? 
Wakil Rakyat Cap opo iku CARI MASALAH MULU ...",manusia mmg cari selamat lha desmon cari cari wakil rakyat cap opo iku cari melulu,0,0,0,1,0,0,0
1572763960549732352,"@Rizmaya__ @seruanhl @aniesbaswedan Tukang BOHONG sdh tdk ada lagi yg percaya, sampe ke luar negeri koar2 ke media asing ...ujung2 nya bohong lagi",tukang bohong percaya negeri teriak media asing ujung bohong,0,0,0,1,0,0,0
1572763340623220736,"@Berty69968038 @edo_macho @Dhimas_0202 @JafYaya2150 @Rusman30966088 Wkwkwk ....
Mau jd apa bocil spt itu ? Habisin aja harta ortu kan hidup makmur ...drpd diketawain org mulu",bocil habisin harta orang tua makmur drpd diketawain org melulu,0,0,0,1,0,0,0
1572762856025890816,@_MbakSri_ Wes jegal2 en kono sak puasmu ...dasar tukang jegal,wes jegal en kono sak puas dasar tukang jegal,0,0,0,1,0,0,0
1572753961312210945,@EllyKoro PDIP dibesarkan oleh prestasi ksdernya dan dukungan rakyat kecil.,pdip besar prestasi ksdernya dukung rakyat,1,0,0,0,0,0,0
1572746334725369856,@Azulzulian4 @Ojoklalenya Lsg dibedil aja kalo Memble melawan,lsg bedil memble lawan,0,0,1,0,0,0,0
1572731466244849665,"@NyaiiBubu Sdh kebiasaan warga sana kalo ada hal2 spt itu selalu bawa Tombak, Panah dan Bom Rakitan",biasa warga bawa tombak panah bom rakit,0,0,0,0,0,0,0
1572731115546484737,@YAnggodo @Ojoklalenya Mosok twiter diretas sm Bjorka ?,twiter retas sm bjorka,0,0,0,0,0,0,0
1572612586390290432,@SantorinisSun Stadion Lukas MENANG JUDI ,stadion lukas menang judi,0,0,0,1,0,0,0
1572612130276528132,@alextham878 Kalo jd politisi hanya ASAL NGOTOT gitu ...sales minyak wangi pasti bisa ,politis ngotot sales minyak wangi,0,0,0,1,0,0,0
1572610103421046784,@Berty69968038 @KaltimKarim @IsranOfficial @suryapaloh18 @firlibahuri @Rusman30966088 @Dhimas_0202 @JafYaya2150 @AntonnBnj1 @Frans_Priyo Manusia biadab wajib dihukum mati,manusia biadab wajib hukum mati,0,0,0,1,0,0,1
1572607920235507712,@Cintada16 Hasto koplak guyonmu gak lucu cuk,hasto koplak guyon lucu,0,0,1,1,0,0,0
1572605867564101632,@kesittt Chaplin setan politik yg rakus kekuasaan dan harta ...perusak demokrasi bangsa,chaplin setan politik rakus kuasa harta rusak demokrasi bangsa,0,0,0,1,0,0,0
1572601585976639488,@Hunterjagar3 @JapenMoat Bisa kena Pasal 160 KUHP ttg tindak pidana penghasutan,kena pasal kuhp tindak pidana hasut,0,0,0,1,0,0,0
1572600579708583938,@_MbakSri_ Bocah kentir tdk paham politik,bocah kentir paham politik,0,0,1,0,0,0,0
1572600457616564225,@YRadianto @wongkalibanteng @AgusYudhoyono Bocah kentir tdk paham politik kok jd Ketum Partai,bocah kentir paham politik tum partai,1,0,1,0,0,0,0
1572584104293707780,@EllyMartha1 Anies WAYANG GILA yg sangat haus kekuasaan dan siap merampok Anggaran,anies wayang gila haus kuasa rampok anggar,0,0,0,1,0,0,0
1572582552514469888,"@Berty69968038 @KaltimKarim @IsranOfficial @suryapaloh18 @firlibahuri @Rusman30966088 @Dhimas_0202 @JafYaya2150 @AntonnBnj1 @Frans_Priyo Wkwkwk ...
Uang Negara dipake judi ???
Benar2 biadab Lukas MEMBLE",uang negara dipake judi biadab lukas memble,0,0,0,1,0,0,0
1572570445215571969,@ex_AnakLolina @bwarmed Politik Identitas khas Anies dan komplotannya,politik identitas khas anies komplot,1,0,0,1,0,0,0
1572546542405578755,@Ojoklalenya Pengacaranya bisa dipidana krn ikut serta menghalangi proses penyidikan,acara halang proses sidik,0,0,0,0,0,0,0
1572542847886462976,"@Lumbalaut1 Doktrin TERORIS sangat berbahaya, mereka ingin merusak bangsanya sendiri dan merampok kekuasaan ...selebihnya adalah KEHANCURAN BAGI INDONESIA !!!",doktrin teroris bahaya rusak bangsa rampok kuasa lebih hancur indonesia,0,0,0,1,0,0,0
1572541590639607810,@MathiasEm4 Khilafah era skrg itu dipake u/ MENDUKUNG GERAKAN TERORIS !!! https://t.co/fIXmk3tV8s,khilafah era skrg dipake dukung gerak teroris,0,0,0,1,0,0,0
1572541071518990336,"@Lumbalaut1 Kadrun BIADAB 
Harus dimusnahkan dr NKRI",kadrun biadab musnah dr nkri,0,0,1,0,0,0,0
1572528725211881473,@SantorinisSun Ngoce dimedsos tdk pake otak dasar kadrun,ngoce dimedsos pakai otak dasar kadrun,0,0,1,0,0,0,0
1572527169280315395,"@SantorinisSun Mana mungkin ada peredaran tabloidnya spt itu tdk tahu ??? 
Jelas ini bagian strategi politik identitas yg kotor",edar tabloid strategi politik identitas kotor,0,0,0,1,0,0,0
1572526549999702016,"@Syarman59 @PolhukamRI @KPK_RI Koruptor bangsat ...!!! 
Seenaknya MELAWAN HUKUM ...tp KPK TIDAK BERANI BERTINDAK TEGAS ???",koruptor bangsat lawan hukum kpk berani tindak,0,0,0,1,0,0,0
1572526024516337664,@SantorinisSun Alasan jembut brondol ...taek asu ...males cuit2 dng kalimat intelek dng tabloid spt itu,alas jembut brondol taek asu males cuit dng kalimat intelek dng tabloid,0,0,1,1,0,0,0
1572525581807517696,"@MrsRachelIn @YRadianto @Jarwo99661180 Wkwkwk ....
Aparatnya jng diam saja kalo ada Demo ANARKIS !!! 
Lsg sikat saja",aparat jng diam demo anarkis lsg sikat,0,0,0,1,0,0,0
1572521491128004610,"@mahasiswigenz Wkwkwk ....kumpulin ormas buat hal yg tdk baik ??? 
Politik Identitas siap mereka tebar ....",kumpulin ormas politik identitas tebar,0,0,0,1,0,0,0
1572520984321863681,"@Irwan2yah @tamvankacida @ganjarpranowo @partaigolkar5 @ChusnulCh__ @PDI_Perjuangan @puanmaharani_ri Ganjar pindah ke Partai manapun peluangnya sangat besar. 
Hanya sekedar kendaraan politik, Pilpres ttg figur Calon yg akan dipiih rakyat.",ganjar pindah partai mana peluang kendara politik pilpres figur calon dipiih rakyat,1,0,0,0,0,0,0
1572520299694002177,@_MbakSri_ Sesama perusak demokrasi sah2 saja saling dukung,rusak demokrasi sah dukung,0,0,0,1,0,0,0
1572502204740947969,"@tigadewamania @hurryKoRn @aduankonten @kemkominfo Ati2 kena pidana, ada unsur transaksi fiktif",ati kena pidana unsur transaksi fiktif,0,0,0,1,0,0,0
1572500174857179137,@AntonKu44233833 @Mdy_Asmara1701 Penjilat pantat Anies banyak yg gak waras ....BOPENG,jilat pantat anies waras bopeng,0,0,1,0,0,0,0
1572499086829588480,"Akal Bulus ....
Tukang Judi sengaja melawan, gitu KPK jg tdk bisa apa2 ? 
Kok lucu ...KPK itu mau memberantas korupsi ato apa ?",akal bulus tukang judi sengaja lawan kpk lucu kpk berantas korupsi,1,0,0,1,0,0,0
1572490695285538817,"@Wandystjk Lukas Memble mulai nglantur, segera tangkap dan penjarakan, jng lupa tes narkoba.",lukas memble nglantur tangkap penjara jng lupa tes narkotika psikotropika dan obat larang,0,0,0,1,0,0,0
1572489557576404992,@NyaiiBubu Suruh main judi lagi aja pake duit pribadi ...berani apa tdk dia,suruh main judi pakai duit pribadi berani,0,0,0,1,0,0,0
1572489227522408449,"@KangDickyAjah @musniumar @CCICPolri Indonesia ....mmg keren 
Bikin HOAX berkali-kali TIDAK PERNAH SEKALIPUN diproses hukum. Apakah bikin hoax ada yg pelihara ???",indonesia mmg keren bikin isu bohong proses hukum bikin isu bohong pelihara,0,0,0,1,0,0,0
1572488440511631360,"@NyaiiBubu Lukas MEMBLE banyak bacot, buktikan ke KPK sono",lukas memble banyak bicara bukti kpk sono,0,0,0,1,0,0,0
1572488213394235394,"@Berty69968038 @KaltimKarim @IsranOfficial @suryapaloh18 @firlibahuri @Rusman30966088 @Dhimas_0202 @JafYaya2150 @AntonnBnj1 @Frans_Priyo Model kayak gitu bisa habisin duit negara sampe 560 M di maja judi ...??? 
",model kayak habisin duit negara maja judi,0,0,0,1,0,0,0
1572476716244963328,@Jayabay19479190 Org spt RG mmg otaknya sdh rusak,org rg mmg otak rusak,0,0,0,1,0,0,0
1572471056954458112,"@RonnyYulianto7 @Relawananies Motif mereka hanya mau BIKIN KACAU NKRI, mereka inginkan Calon Presiden yg KORUP, agar kepentingan mereka merampok kekuasaan dan keuangan negara bisa terkabul.",motif bikin kacau nkri calon presiden korupsi penting rampok kuasa uang negara kabul,1,0,0,1,0,0,0
1572469474821013508,@YRadianto Gitu tdk ada yg menindak tegas REKTOR PROVOKATOR tukang bikin hoax !!!,tindak rektor provokator tukang bikin isu bohong,0,0,0,1,0,0,0
1572469247355551745,"@RonnyYulianto7 @Relawananies Sampe Anies MATI pun tdk akan terjadi ...
Indonesia TIDAK BUTUH PENGKIANAT &amp; PEMBOHONG u/ memimpin negeri.",anies mati indonesia butuh pengkianat bohong pimpin negeri,0,0,0,1,0,0,0
1572466344637132800,"@alextham878 Partai GUREM 
Partai SAKIT HATI 

 siap nyungsep 2024",partai gurem partai sakit hati nyungsep,0,0,0,1,0,0,0
1572465413300297732,"@mei_peseek @BahamasJefry @gojekindonesia Preman itu bukan driver gojek, driver spt itu tdk niat kerja tp mmg sengaja mau jd jagoan !!!",preman driver gojek driver niat kerja mmg sengaja jago,0,0,0,1,0,0,0
1572463965283950597,"@Rizmaya__ @ex_AnakLolina @aniesbaswedan @musniumar @DivHumas_Polri Aparatnya TIDAK TEGAS, jelas sdh sering nebar hoax dibiarkan saja. 

 jng2 sengaja dipelihara",aparat nebar isu bohong biar jng sengaja pelihara,0,0,0,1,0,0,0
1572462227202134017,@MARQUEZ__93 @PlateJohnny @NasDem Bangsat2 berkedok agama siap merampok kekuasaan di NKRI,bangsat kedok agama rampok kuasa nkri,1,0,0,1,0,0,0
1572461968388419585,"@SalimCipok @RizkiR4madani @ganjarpranowo Yg peduli rakyatnya ...sangat jarang !!! 
Kebanyakan ingin memperkaya diri sendiri dan kelompoknya. 
Kebanyakan yg SEDOT ANGGARAN secara brutal",peduli rakyat banyak kaya kelompok banyak sedot anggar brutal,0,0,0,1,0,0,0
